symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,market,momentum_score,name
BCM.AX,0.041999999433755875,2.4007424438881797,2.21359635769558,0.07750385018647094,2.6842106604675218,0.16666670116009685,100.0,70.370364238205,69.99999441206442,100.47846332763378,-0.0,0.0015333332121372223,4.0,1,1,1.0,1.0,AU,79.94640225667301,Brazilian Critical Minerals Limited
CBL.AX,0.07900000363588333,1.0931331220127698,1.3568081891114234,0.036713749195807346,1.193548542155686,0.33898310435636714,100.0,88.88888888888886,73.6842151700296,309.10654780175753,-0.0,0.002533333251873652,4.0,1,1,1.0,1.0,AU,79.92010743566412,Control Bionics Limited
TOK.AX,1.649999976158142,1.3419686744602568,1.519853338525266,0.09085338504996396,0.7844311950017757,0.24999993226745176,100.0,100.0,75.51021599760219,214.0000552336572,-0.0,0.03666665554046631,4.0,1,1,1.0,1.0,AU,79.82915773913572,Tolu Minerals Ltd
KOV.AX,20.399999618530273,2.1142121021638216,2.0258523560103456,0.12636308281854597,0.5768584451447012,0.275797367763422,100.0,99.12280221434946,90.37325186322404,103.11166709618304,-0.0,0.3573333740234375,4.0,1,1,1.0,1.0,AU,79.75681857027266,Korvest Ltd
FTI.AX,0.7450000047683716,5.606753230293504,4.0,18.626505552548036,7.599999403953577,0.655555610009183,57.407410269084025,69.1357997437295,58.947364590505494,7.089391366571386,-42.592589730915975,0.035666672388712566,4.0,1,1,1.0,1.0,AU,79.60480998830802,FORTIFAI FPO [FTI]
SXE.AX,4.170000076293945,3.8905506443005327,3.1897671590341923,2.415438537989423,1.5919229121175658,0.4602079360048943,78.7234258414273,86.84720583720684,55.963309775820846,73.84960894882352,-21.276574158572693,0.08133331934611003,4.0,1,1,1.0,1.0,AU,79.58852952205227,Southern Cross Electrical Engineering Limited
CYQ.AX,0.004999999888241291,0.7681776439547312,1.14388678800255,2.1309832848045946,1.4999998253770257,0.24999991268851285,,,,,,0.0,1.0,0,0,1.0,0.0,AU,79.45966677214665,Cycliq Group Limited
ANX.AX,0.03700000047683716,2.107466224795551,2.0214322376927703,1.8483975294903177,2.7499997380655383,0.6086956697792547,100.0,94.44443409641754,55.55555325599497,78.7878883662193,-0.0,0.0013333340485890707,4.0,1,1,1.0,1.0,AU,79.44373734616946,Anax Metals Limited
FLC.AX,0.0949999988079071,1.4232107508719691,1.5730857900658624,0.0018776030540483381,1.1891891674197792,0.2337662249697985,100.0,97.22223601960002,80.00001192093322,156.08101941243416,-0.0,0.0019999995827674867,4.0,1,1,1.0,1.0,AU,79.3627809503625,Fluence Corporation Limited
EDU.AX,0.9599999785423279,2.550483554883907,2.3117116051976243,1.352119577755057,1.9704967072385409,0.47692309808449007,63.41463698296964,73.17074541768659,63.76811268699663,25.301183015863167,-36.58536301703036,0.02333333094914754,4.0,1,1,1.0,1.0,AU,79.24339135715773,EDU Holdings Limited
AAI.AX,109.30999755859375,2.155315367583677,2.0527845527397153,0.26805223378174037,0.992323194204126,0.2532340086592446,74.8834052009502,88.3624106456462,75.58139594396626,61.36717286892186,-25.116594799049807,3.173333231608073,4.0,1,1,1.0,1.0,AU,79.21103963149974,Alcoa Corporation
HCH.AX,2.0,2.9506225010617912,2.5738956605875334,0.022634738012841164,2.1504424405327622,0.24999998137354873,82.60870917307871,93.47826593990449,70.50360020726984,69.0246592104124,-17.3912908269213,0.04933331807454427,4.0,1,1,1.0,1.0,AU,79.17849617209653,Hot Chili Limited
WBT.AX,7.550000190734863,1.5815543065042605,1.6768376391599917,0.1503799101519965,1.4,0.5599173456013153,84.15300688834297,69.39890026928707,64.15584473490085,94.78207936647465,-15.846993111657028,0.2793333689371745,4.0,1,1,1.0,1.0,AU,79.13468987346363,Weebit Nano Limited
EUR.AX,0.4449999928474426,5.104359293207832,3.9850940750409785,6.08375209527168,10.09756098890645,0.7450980437988963,59.99998807907389,69.99998609225287,57.89473353991039,-2.011515957890513,-40.00001192092611,0.012666672468185425,4.0,1,1,1.0,1.0,AU,79.00513063570487,European Lithium Limited
GNP.AX,10.079999923706055,4.072906977856987,3.3092529614399684,1.6243590866079916,1.754800533248559,0.30768356635191507,75.32462063601369,66.23371529824806,55.62913719067977,63.99100704263944,-24.675379363986305,0.201333491007487,4.0,1,1,1.0,1.0,AU,78.87885678334364,GenusPlus Group Ltd
AII.AX,27.81999969482422,5.039723748971131,3.9427427636473142,1.018561684287218,4.194286745032673,0.014217987069247151,80.2547667526796,86.56990164859762,67.97752186931524,59.86711468113483,-19.745233247320396,0.7933336893717448,4.0,1,1,1.0,1.0,AU,78.81729099439055,Almonty Industries Inc.
DBI.AX,5.71999979019165,1.4249319717348272,1.5742135899722611,0.3453052987586329,0.35677094550127864,0.19623698751579344,100.0,95.49979579966089,75.70482083615464,201.14999936197262,-0.0,0.07310622533162435,4.0,1,1,1.0,1.0,AU,78.76318806352661,Dalrymple Bay Infrastructure Limited
EOS.AX,10.970000267028809,2.731946783072345,2.4306122159105805,0.4311308205274224,2.9733331468370228,0.10696270796548069,70.34483106373482,76.16857978833256,65.24823059600855,52.17747550127716,-29.655168936265184,0.47000001271565756,4.0,1,1,1.0,1.0,AU,78.41833324553916,Electro Optic Systems Holdings Limited
BSL.AX,33.189998626708984,1.3409871840542469,1.5192102340800924,0.1714292176832928,0.4372681309696822,0.22562772231229533,96.50865013061288,93.43304813492163,80.09866764794735,129.14913719298767,-3.4913498693871183,0.4459999084472656,4.0,1,1,1.0,1.0,AU,78.39608922722735,BlueScope Steel Limited
OKJ.AX,0.06800000369548798,3.6993243410103056,3.0644694638891563,-0.00042115325403328606,3.857142971182353,-0.01449267537722343,,,,,,0.0,3.0,0,1,1.0,1.0,AU,78.27257843909167,Oakajee Corporation Limited
DUR.AX,2.690000057220459,1.4982783173291672,1.6222725018068638,0.503191356302962,0.6853072230632578,0.1680715915908455,100.0,100.0,63.41463698296964,127.00738378597494,-0.0,0.061333322525024415,4.0,1,1,1.0,1.0,AU,78.21816820800794,Duratec Limited
CLV.AX,0.9599999785423279,2.310206595469964,2.15427432437893,0.753335484397274,1.4127724230616447,0.24365682878503114,75.75756590556963,64.64646683579936,55.31914353964318,89.00340797206522,-24.24243409443036,0.03333333333333333,4.0,1,1,1.0,1.0,AU,78.19225934113827,Clover Corporation Limited
RDX.AX,3.5,1.4986189026013825,1.622495664357594,0.07636080822717231,0.6479434589897315,0.1326861156049286,100.0,100.0,74.48979641486584,129.20739305761302,-0.0,0.06600000063578287,4.0,1,1,1.0,1.0,AU,78.04053145932602,Redox Limited
MAH.AX,0.925000011920929,3.492888428876177,2.929205938210305,1.1839104665166147,1.7263171060366247,0.46674959290626217,48.38709801466505,59.13979073510357,59.649127209947494,0.578279779040489,-51.61290198533495,0.01933332681655884,4.0,1,1,1.0,1.0,AU,77.8247287660566,Macmahon Holdings Limited
AYA.AX,4.789999961853027,5.251438300624292,4.0,1.8957301200108558,4.8169933235005145,0.4088234786756326,56.756784621610265,41.70980600444995,49.25373187440106,52.64960030048049,-43.243215378389735,0.10533332824707031,4.0,1,1,1.0,1.0,AU,77.76282799913417,Artrya Limited
