symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,rank_vol_ratio,momentum_score,market,rank_change,name,sector
ROST,230.3699951171875,2.4096691450590484,0.5400467717569252,0.5939222044861183,0.0902459080379372,81.28949329622696,65.03926966139946,40.72078036215072,-18.71050670377303,4.0,88.22867482569417,3.939997355143229,1,1,1.0,1.0,1.3455677615330752,-0.018908915666158155,1.8497302966349451,89.32481751824818,86.22540250447227,81.75182481751825,72.58928571428571,74.08726625111309,77.20391807658059,64.02493321460373,26.001780943900265,85.67615658362989,93.30357142857143,75.01889570529235,US,-14.0,"Ross Stores, Inc.",Consumer Cyclical
STLD,268.5,2.3588505258131263,0.9932131550592925,0.787071742560153,0.48301834125673637,84.38667840653537,78.37680169730733,66.31993503309452,-15.61332159346463,4.0,94.79555946884511,4.956001790364583,1,1,1.0,1.0,0.9649488762852858,-0.030160758242474106,1.8232866926614697,88.77737226277372,90.608228980322,85.67518248175182,95.71428571428572,77.02582368655388,95.19145146927872,73.0186999109528,23.063223508459483,85.67615658362989,35.267857142857146,75.00182817408651,US,-16.0,"Steel Dynamics, Inc.",Basic Materials
AMAT,453.010009765625,3.2153074870708234,1.2644247872312837,1.5162237952741973,0.3967271704917674,48.906147822639475,54.52880013634592,6.570946183429091,-51.093852177360525,4.0,82.96871594087983,12.724898274739584,1,1,1.0,1.0,1.211248844134336,-0.09705003240325583,2.2689463552002582,93.7043795620438,92.3076923076923,92.24452554744525,93.30357142857143,48.08548530721282,52.98308103294747,51.380231522707035,52.00356188780053,85.67615658362989,84.19642857142857,74.5885113751479,US,-15.0,"Applied Materials, Inc.",Technology
SPG,210.30999755859375,1.716728635420076,0.08843922064038054,0.31525438794302074,0.0919114405351309,100.0,76.05063604090131,190.70324445718612,-0.0,4.0,80.20230396015657,1.5019989013671875,1,1,1.0,1.0,1.1250500521632067,0.0,1.4891568555227748,82.02554744525547,72.98747763864043,67.7919708029197,73.21428571428571,93.36598397150489,93.766696349065,97.95191451469279,6.723063223508459,85.67615658362989,71.875,74.53780962435025,US,-20.0,"Simon Property Group, Inc.",Real Estate
DNL.AX,3.8499999046325684,1.1204294034725797,0.0870381411106084,0.28577872263571047,0.13569315206301336,100.0,70.68965021126758,144.7154244614327,-0.0,4.0,92.98246494620525,0.04400002161661784,1,1,1.0,1.0,1.2878535768230017,0.0,1.1788709608391534,70.71167883211679,72.80858676207514,65.32846715328468,78.48214285714286,93.36598397150489,87.62243989314337,92.96527159394479,6.723063223508459,85.67615658362989,90.89285714285714,74.4576648013208,AU,,Dyno Nobel Limited,Basic Materials
SRG.AX,3.819999933242798,2.320157156198324,0.13275338092770117,1.0875534785767305,0.4308315174346369,100.0,89.69072925131142,130.8080671855522,-0.0,4.0,100.0,0.0713333288828532,1,1,1.0,1.0,0.8864452541018916,0.0,1.803152494651451,88.41240875912408,75.49194991055455,89.14233576642336,94.19642857142857,93.36598397150489,99.64381121994657,90.82813891362423,6.723063223508459,85.67615658362989,20.267857142857142,74.37481340626017,AU,,SRG Global Limited,Industrials
RDX.AX,3.5,1.4986189026013825,0.07636080822717231,0.6479434589897315,0.1326861156049286,100.0,74.48979641486584,129.20739305761302,-0.0,4.0,100.0,0.06600000063578287,1,1,1.0,1.0,1.0746610852280019,0.0,1.3756628747141382,79.37956204379562,71.73524150268337,83.12043795620438,78.21428571428571,93.36598397150489,91.8967052537845,90.20480854853072,6.723063223508459,85.67615658362989,62.142857142857146,74.24591019407846,AU,,Redox Limited,Basic Materials
SXE.AX,4.170000076293945,3.890550999894319,2.415438537989423,1.5919231079258087,0.4602079360048943,78.7234258414273,55.963309775820846,73.84960894882352,-21.276574158572693,4.0,86.84720583720686,0.08133331934611003,1,1,1.0,1.0,1.007180137907235,-0.023419181517389642,2.6203111168509956,95.52919708029196,95.97495527728086,92.88321167883211,95.08928571428571,72.30632235084596,56.09973285841497,75.42297417631345,27.78272484416741,85.67615658362989,45.625,74.23895605640624,AU,,Southern Cross Electrical Engineering Limited,Industrials
AWX.SI,9.569999694824219,7.929011441284571,226.39417216499254,5.010674578442542,2.0727649043821295,48.124986216420965,53.2520306292392,-18.65557816897544,-51.875013783579035,4.0,65.83333383003888,0.3719998677571615,1,1,1.0,1.0,1.0906416645035928,-0.07980768789906456,4.0,99.58941605839416,100.0,98.17518248175182,99.64285714285714,46.838824577025825,49.68833481745325,43.722172751558325,53.25022261798753,85.67615658362989,65.625,74.22081670306581,SG,,AEM Holdings Ltd.,Technology
AYA.AX,4.789999961853027,5.251438300624292,1.8957301200108558,4.8169933235005145,0.4088234786756326,56.756784621610265,49.25373187440106,52.64960030048049,-43.243215378389735,4.0,41.70980600444995,0.10533332824707031,1,1,1.0,1.0,1.0649787467872964,-0.05522686397002563,3.328452451012161,97.90145985401459,94.9016100178891,97.90145985401459,93.75,54.05164737310775,40.605520926090826,68.21015138023152,46.03739982190561,85.67615658362989,60.17857142857142,73.92139772394553,AU,,Artrya Limited,Healthcare
CVW.AX,0.6349999904632568,0.7637343783071285,0.32853958255409954,0.29896902402005665,0.015999984741210893,,,,,4.0,,0.0003333330154418945,1,1,1.0,1.0,1.2792071791255923,-0.007812492724042275,0.9933088271687486,60.85766423357665,81.84257602862253,66.6058394160584,57.49999999999999,,,,,85.67615658362989,90.44642857142857,73.82144413888601,AU,,ClearView Wealth Limited,Financial Services
SLS.AX,1.5499999523162842,3.9648817255953435,3.138572402328489,4.340000152587891,0.5979380480401133,85.29409805383841,66.02563181651317,61.35844092819714,-14.705901946161584,4.0,92.4938565106964,0.055333367983500165,1,1,1.0,1.0,0.843755200229104,-0.06626507019093375,2.6589893080861238,95.71167883211679,97.04830053667263,97.62773722627736,96.78571428571429,78.09439002671415,80.05342831700801,71.50489759572574,21.9946571682992,85.67615658362989,13.571428571428571,73.80683891435866,AU,,Solstice Minerals Limited,Basic Materials
IPG.AX,6.079999923706055,2.8051410331773328,1.3108835371441516,1.160362274990884,0.24820723005075385,79.99998996132096,47.596155499389624,50.42680645470075,-20.00001003867903,4.0,82.94668287379137,0.14999996821085612,1,1,1.0,1.0,1.2259423301917094,-0.04251968267425299,2.0555151476840363,91.78832116788321,92.4865831842576,90.05474452554745,88.39285714285714,73.19679430097952,36.24220837043633,67.49777382012466,26.892252894033835,85.67615658362989,85.71428571428571,73.79419777040354,AU,,IPD Group Limited,Industrials
O39.SI,23.940000534057617,2.8885510930772527,0.3977257338980514,0.4055321853342615,0.17902394146256428,60.402668240336205,65.25678591905589,76.41926622726702,-39.597331759663795,4.0,75.75921107420524,0.22200024922688802,1,1,1.0,1.0,1.067589035002784,-0.024052186550043375,2.098917794669065,92.15328467153284,83.54203935599284,73.90510948905109,82.76785714285714,57.969723953695464,77.91629563668745,76.31344612644702,42.11932324131789,85.67615658362989,60.89285714285714,73.32560933440688,SG,,Oversea-Chinese Banking Corporation Limited,Financial Services
CSCO,121.63999938964844,1.4945350046751493,1.7610023255741116,0.45901087108157035,0.5551771126468623,46.58147095687223,54.46265974230792,16.055403183371375,-53.41852904312777,4.0,78.53082039875957,2.740666707356771,1,1,1.0,1.0,1.321562456690666,-0.06430769700270433,1.3735378075432494,79.1970802919708,94.3649373881932,76.45985401459853,96.42857142857143,45.503116651825465,52.62689225289403,55.12021371326803,54.585930543187885,85.67615658362989,92.32142857142858,73.22841814395679,US,-23.0,"Cisco Systems, Inc.",Technology
CAT,904.280029296875,4.656281005421877,0.9394636082243126,1.5945199616028334,0.33059414075031235,54.9359255876717,53.23214742326749,40.79334214315987,-45.0640744123283,4.0,84.97864186255721,18.597322591145833,1,1,1.0,1.0,1.0630135158703178,-0.03849093220871369,3.0187607661574916,96.71532846715328,89.98211091234347,92.97445255474453,91.78571428571428,51.91451469278717,49.59928762243989,64.1139804096171,48.17453250222618,85.67615658362989,59.64285714285714,73.05789351735129,US,-17.0,Caterpillar Inc.,Industrials
MGM,47.5099983215332,0.5360948181477082,0.3583130047703228,0.2179609937767648,0.33567609584338487,78.32310359855754,77.67856802974663,73.34174510734287,-21.67689640144246,4.0,81.09520396888053,1.2799997965494792,1,1,1.0,1.0,1.2468181169255208,-0.06273427483385674,0.8887395031664832,53.193430656934304,82.37924865831843,60.21897810218978,91.875,71.7720391807658,94.74621549421192,74.97773820124665,28.317008014247552,85.67615658362989,87.05357142857143,73.02093863201158,US,-28.0,MGM Resorts International,Consumer Cyclical
GS,1038.6800537109375,1.9637443312038674,0.11962567765724916,0.5520629182380863,0.2700661156691726,67.88837387802214,66.10226716515835,55.320201463223334,-32.111626121977864,4.0,83.68321455186286,20.895939127604166,1,1,1.0,1.0,1.0836785906681643,-0.04935881271785403,1.6176921312044974,84.48905109489051,75.13416815742397,80.65693430656934,89.55357142857143,63.75779162956366,80.23152270703473,69.45681211041853,36.33125556544969,85.67615658362989,64.10714285714286,72.93944064406946,US,-27.0,"The Goldman Sachs Group, Inc.",Financial Services
MS,211.92999267578125,1.9153125985820394,0.38515051117376153,0.49104313958197365,0.3294372111637147,77.90166937201234,70.10351650302695,73.25576343845793,-22.098330627987668,4.0,86.28218703355515,3.354667154947917,1,1,1.0,1.0,1.0042583118493245,-0.029046646229802686,1.5924905500477318,83.85036496350365,83.18425760286226,78.28467153284672,91.51785714285714,71.23775601068566,86.64292074799644,74.8886910062333,28.851291184327692,85.67615658362989,45.0,72.91339667749426,US,-25.0,Morgan Stanley,Financial Services
MYG.AX,3.0199999809265137,2.0996782170418995,0.020115890528731504,1.476105870820172,0.3017241671663695,59.999990463256836,55.46218049651578,13.713244440926715,-40.000009536743164,4.0,83.33333333333333,0.08733331362406413,1,1,1.0,1.0,1.532394000358993,-0.09880638855218982,1.6884256910102375,86.3138686131387,66.63685152057245,92.15328467153284,90.625,57.52448797862867,54.853072128227964,54.49688334817453,42.56455921638469,85.67615658362989,98.03571428571428,72.88798783460041,AU,,Mayfield Group Holdings Limited,Technology
MAR,392.510009765625,1.3905997478244667,0.24297021321700887,0.3643233745283836,0.21459168132286544,100.0,78.8884509262909,152.66724205678497,-0.0,4.0,90.34518817934101,4.63953857421875,1,1,1.0,1.0,0.9837479826073057,0.0,1.319454819618278,76.36861313868614,79.87477638640429,70.8941605839416,86.33928571428572,93.36598397150489,95.72573463935886,94.21193232413178,6.723063223508459,85.67615658362989,39.19642857142857,72.83761351368801,US,-31.0,"Marriott International, Inc.",Consumer Cyclical
BNY,142.38999938964844,2.5261341350334514,0.5672348535394801,0.5031140182769567,0.2406075043180831,78.83109702810195,68.36074647268393,89.34920571233776,-21.168902971898056,4.0,84.04897804527423,1.4019978841145833,1,1,1.0,1.0,0.9618097781220925,-0.011317906085663076,1.9103331645868336,90.14598540145985,86.76207513416816,78.64963503649635,87.94642857142857,72.48441674087266,83.34817453250223,80.85485307212824,27.604630454140693,85.67615658362989,34.55357142857143,72.8025926955398,US,-26.0,The Bank of New York Mellon Cor,Financial Services
FRT,122.55999755859375,1.6336746478534163,0.46446160306241224,0.2805543824559862,0.15181746884987501,100.0,83.1452706338104,134.38128937615411,-0.0,4.0,92.0253128698006,0.9893325805664063,1,1,1.0,1.0,0.9923757402776505,0.0,1.4459394917254114,80.83941605839416,85.06261180679785,64.87226277372264,80.08928571428572,93.36598397150489,97.86286731967942,91.71861086375779,6.723063223508459,85.67615658362989,41.785714285714285,72.79959726009952,US,-30.0,Federal Realty Investment Trust,Real Estate
STT,161.75,2.341977307061473,0.8357941940389657,0.5852852586270529,0.3452637960331244,91.57539670296897,66.50592863004783,110.78839654865725,-8.424603297031027,4.0,90.04630361763422,1.8579986572265625,1,1,1.0,1.0,0.8973413143783514,-0.006144393241167445,1.814506668311195,88.59489051094891,89.26654740608228,81.66058394160584,92.14285714285714,82.10151380231522,80.76580587711487,85.84149599287623,17.98753339269813,85.67615658362989,22.589285714285715,72.66266703644142,US,-24.0,State Street Corporation,Financial Services
NTAP,167.0399932861328,0.25087033469462505,1.198252163979743,0.1012051062852799,0.6613457556637323,77.39493091780473,76.7457572498498,50.46009810401278,-22.60506908219527,4.0,91.27890565174634,5.871335347493489,1,1,1.0,1.0,1.4853707141446935,-0.07753483765712033,0.7851719225464079,43.79562043795621,91.86046511627907,47.44525547445255,97.41071428571428,71.05966162065896,94.21193232413178,67.58682101513801,29.02938557435441,85.67615658362989,97.32142857142857,72.53974410037438,US,-30.0,"NetApp, Inc.",Technology
NTRS,170.47000122070312,2.0593559408451165,0.41161098318186085,0.5409183298423987,0.23574349980222653,77.93487808685806,65.29380797716358,118.53373120934798,-22.06512191314194,4.0,84.47612141534981,1.6349629720052083,1,1,1.0,1.0,0.9697402194665401,-0.010391230368126947,1.6674438871186963,85.76642335766424,84.16815742397138,80.01824817518248,87.67857142857143,71.32680320569902,78.0053428317008,87.53339269813,28.762243989314335,85.67615658362989,36.07142857142857,72.5006768265292,US,-28.0,Northern Trust Corporation,Financial Services
CNB.AX,0.6700000166893005,0.5843126160429657,0.37985661767819917,0.5079365004277343,0.4888889654183113,65.2174014450238,63.26530215046203,20.289873475913296,-34.78259855497621,4.0,78.98551175334391,0.03600000540415446,1,1,1.0,1.0,1.4560719513785687,-0.10666664441426599,0.9090092317745346,54.47080291970803,82.82647584973166,78.74087591240875,95.80357142857143,61.6206589492431,73.28584149599287,57.079252003561884,38.46838824577026,85.67615658362989,96.60714285714286,72.45791662457609,AU,,Carnaby Resources Limited,Basic Materials
CSX,46.9900016784668,1.8703819081795323,0.46570681122373253,0.4162010565469252,0.17982602036061568,99.65829057387405,60.938571902358355,151.1176988920761,-0.3417094261259381,4.0,74.50364233680902,0.4650973002115885,1,1,1.0,1.0,1.0263745826511752,-0.00012622058553035664,1.5691107455412552,83.66788321167883,85.1520572450805,74.45255474452554,82.94642857142858,86.64292074799644,68.56634016028495,93.85574354407836,13.446126447016917,85.67615658362989,49.82142857142857,72.42276398271486,US,-31.0,CSX Corporation,Industrials
