symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,market,momentum_score,name
DELL,421.0799865722656,1.4787688021928025,1.609489232779937,19.629618153236713,0.962548667455327,1.871399512767609,80.54616147529408,89.0868371942744,80.32029305562475,102.10038343958406,-19.453838524705912,19.810666910807292,4.0,1,1,1.0,1.0,US,82.30531394844462,Dell Technologies Inc.
COHR,421.8999938964844,4.510613374206997,3.596052432377075,4.4346167397137926,3.2223450327667695,0.6618741954981071,93.1886157701626,93.42522486195026,54.734253301654945,153.7822065396134,-6.811384229837406,12.023335774739584,4.0,1,1,1.0,1.0,US,82.18594174808112,Coherent Corp.
CNQ.AX,0.5600000023841858,1.6590866024769881,1.727639321865438,0.5341435227595955,1.5000000931322597,0.31764702747437457,93.93939941273166,93.93939941273167,80.85106814700941,130.22077277591555,-6.060600587268339,0.017333332697550455,4.0,1,1,1.0,1.0,AU,82.17755879962745,Clean TeQ Water Limited
STLD,276.8500061035156,2.455066342998366,2.2491911437301524,0.9415779468815381,0.8161297585675271,0.4617687638246988,100.0,100.0,81.9518110065803,108.36095805156339,-0.0,4.559335327148437,4.0,1,1,1.0,1.0,US,82.17219161711112,"Steel Dynamics, Inc."
GXH.NZ,2.059999942779541,1.786197653671267,1.8109266179542693,0.3602239565356959,0.9671751363661991,0.8080371473232877,100.0,100.0,87.50600130280709,125.27843880576496,-0.0,0.05553332169850667,4.0,1,1,1.0,1.0,NZ,82.13931378186165,Green Cross Health Limited
RMI.AX,0.0820000022649765,1.776471931577338,1.8045540084281573,19.553397096416987,2.0000000980339583,1.6451614066167646,80.95238264185458,84.95513593685386,80.6451527620855,52.41546980034445,-19.047617358145416,0.0024666671951611837,4.0,1,1,1.0,1.0,AU,82.11011976982935,Resource Minerals International Ltd
SLS.AX,1.5499999523162842,3.9648817255953435,3.2384713017364795,3.138572402328489,4.340000152587891,0.5979380480401133,85.29409805383841,92.4938565106964,66.02563181651317,61.35844092819714,-14.705901946161584,0.055333367983500165,4.0,1,1,1.0,1.0,AU,82.10793626536007,Solstice Minerals Limited
YUG.AX,0.09700000286102295,2.3238030863940797,2.1631831875715966,9.615135173954464,2.63636357478859,1.4871795092226248,80.00000993410707,72.49999555034886,78.26086674836387,41.46008107074499,-19.99999006589293,0.001533333957195282,4.0,1,1,1.0,1.0,AU,82.09538689057162,YUGOMTSLTD FPO [YUG]
SRG.AX,3.819999933242798,2.320157203941213,2.160794286775765,0.13275338092770117,1.0875534785767305,0.4308315174346369,100.0,100.0,89.69072925131142,130.8080671855522,-0.0,0.0713333288828532,4.0,1,1,1.0,1.0,AU,82.07462748513784,SRG Global Limited
DSM.AX,0.49000000953674316,,,0.5320182707390146,,0.8148147780218258,100.0,100.0,88.23528896153643,173.73494021125504,-0.0,0.012000000476837159,4.0,1,1,1.0,1.0,AU,81.90899974283852,DESERT MIN FPO [DSM]
SIQ.AX,11.920000076293945,2.05771462006204,1.9888333676857781,1.5929870028779636,0.5609675585596212,0.45365857970211176,100.0,86.66661580403645,68.82352050201365,244.0722967060811,-0.0,0.12266674041748046,4.0,1,1,1.0,1.0,AU,81.82871343506432,Smartgroup Corporation Ltd
BXN.AX,0.0860000029206276,1.9961418733189762,1.94848890085296,4.461111256735709,1.6923076482214174,0.45762715931083897,94.73686893561755,87.13451738637917,60.784318595152946,140.22993348772306,-5.263131064382448,0.003933331370353699,4.0,1,1,1.0,1.0,AU,81.78657666713049,Bioxyne Limited
AHL.AX,1.340000033378601,1.8866027370861287,1.876715295119845,2.055424353795388,0.9891264942684346,0.26906492965165985,100.0,100.0,78.57136775061521,110.24465815097193,-0.0,0.004666686058044434,4.0,1,1,1.0,1.0,AU,81.7574679630074,Adrad Holdings Limited
GW1.AX,0.08100000023841858,1.496398750222014,1.621040948289672,1.4997908279610024,1.4444443677923826,0.7608695669779255,89.6551768433893,91.95402357911858,74.46808797328825,95.62841816217544,-10.344823156610694,0.0033333333830038708,4.0,1,1,1.0,1.0,AU,81.67767608121378,Greenwing Resources Ltd
JGH.AX,0.08900000154972076,1.0136546700275506,1.3047313216716485,42.94594743806995,0.965517298964061,2.5600000089406967,100.0,94.55554521580666,81.39533715160971,108.02469910840009,-0.0,0.002933334559202194,4.0,1,1,1.0,1.0,AU,81.59571330626525,Jade Gas Holdings Limited
VFY.AX,3.25,0.9556678485193351,1.2667364697148082,2.8770648181806964,0.6666666666666667,0.9117646522587985,100.0,90.90908828188985,72.22220971261171,267.13087774964794,-0.0,0.1300000508626302,4.0,1,1,1.0,1.0,AU,81.26401101055448,VITRAFY FPO [VFY]
ON,131.82000732421875,2.090332231696296,2.0102054879882107,5.653411550290572,1.1036197138218289,1.1663107745233634,92.44003707815196,97.48001235938398,61.938584773196425,104.94273215260161,-7.559962921848036,3.9326655069986978,4.0,1,1,1.0,1.0,US,81.21821316011301,ON Semiconductor Corporation
CSCO,130.0,1.521616895265984,1.6375646973528277,1.6354389690672124,0.45596073328241116,0.6336011395754644,100.0,96.33699674646884,72.09160491710401,187.15556932381315,-0.0,3.093999735514323,4.0,1,1,1.0,1.0,US,81.15139809297233,"Cisco Systems, Inc."
C,135.14999389648438,2.5193667230403256,2.2913228446394127,0.28505175233529245,0.7080216047825623,0.2463451750470922,100.0,96.07321339836908,68.91247206024622,200.47537953871785,-0.0,1.8686670939127603,4.0,1,1,1.0,1.0,US,80.9500336570146,Citigroup Inc.
STT,162.75,2.477307391111566,2.2637642020293773,0.7978521613985479,0.6195546923738815,0.30923298484025974,100.0,92.81711407001471,66.7287164719518,151.20471491563288,-0.0,1.936664835611979,4.0,1,1,1.0,1.0,US,80.888972064309,State Street Corporation
JBHT,283.30999755859375,2.0346020747118936,1.9736892760441944,0.5605111424830483,0.7697768664541418,0.25392024739374475,100.0,96.90350760565015,75.59406224015486,121.37819575060955,-0.0,4.855333455403646,4.0,1,1,1.0,1.0,US,80.87943224081603,"J.B. Hunt Transport Services, Inc."
MS,218.27000427246094,2.141509907334127,2.043738766046555,0.3307895255729109,0.5450750419514541,0.35000302946394335,100.0,93.64829724288437,76.9895495673033,148.91697081260952,-0.0,2.9786661783854167,4.0,1,1,1.0,1.0,US,80.84290243085731,Morgan Stanley
BNY,144.02000427246094,2.7185484260003268,2.4218331764637626,0.5430206498509175,0.5413933631372776,0.23889712436185473,100.0,85.35966878734227,70.721710623598,156.6188591875234,-0.0,1.3593302408854167,4.0,1,1,1.0,1.0,US,80.831058124756,The Bank of New York Mellon Cor
TDED.SI,13.579999923706055,4.140679682897091,3.353659842654324,2.634080444670681,2.252198446743885,0.33006854779314065,72.82608921000529,90.2053823595093,70.41198729291517,31.936687595365147,-27.173910789994714,0.20799999237060546,4.0,1,1,1.0,1.0,SG,80.78326202246136,t Delta TH SDR 1to1
CAT,940.47998046875,4.9504718435253645,3.884262011537159,0.957682774646239,1.6821681576950498,0.33450945413185185,100.0,94.22341576355147,54.17284955063361,161.62190679796524,-0.0,17.378658040364584,4.0,1,1,1.0,1.0,US,80.70741917744674,Caterpillar Inc.
HST,24.450000762939453,1.962972033113879,1.9267549424250758,0.6018008619199134,0.4795323186470202,0.23800915552808477,100.0,100.0,82.69659386460154,146.17921767669864,-0.0,0.29800020853678383,4.0,1,1,1.0,1.0,US,80.63076008339577,"Host Hotels & Resorts, Inc."
AKN.AX,0.024000000208616257,1.1978321899664466,1.425410424644466,8.207286636388146,2.1249998981365983,1.0,100.0,69.44444444444444,55.55555555555556,204.16666666666666,-0.0,0.0013333335518836975,4.0,1,1,1.0,1.0,AU,80.62794763318401,AuKing Mining Limited
ANET,174.3699951171875,1.5155143822880195,1.6335661323145696,0.19189043505125916,0.8012698541873347,0.29325812318594635,97.24452693807226,99.08150897935741,79.21582403572316,140.4706503280941,-2.7554730619277406,3.965998331705729,4.0,1,1,1.0,1.0,US,80.44780819079307,"Arista Networks, Inc."
CDA.AX,43.70000076293945,2.7096748096863648,2.4160188943665277,0.2486102471052302,1.2119422709428682,0.19594963513997965,95.33469517243513,84.98987648016174,71.10874330496033,103.28832283334822,-4.665304827564862,0.6626663208007812,4.0,1,1,1.0,1.0,AU,80.4376549748458,Codan Limited
