symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector,ret_1w,weekly_exp_slope,weekly_rsi,vol_surge,price_vs_ema20,weekly_score
HCH.AX,2.0,2.9506225010617912,2.1312168172551793,0.022634738012841164,2.1504424405327622,0.24999998137354873,82.60870917307871,93.47826593990449,70.50360020726984,69.0246592104124,-17.3912908269213,0.04933331807454427,4.0,1,1,1.0,1.0,1.160662314020133,-0.03846150319251662,0,AU,76.72310086751412,Hot Chili Limited,Basic Materials,0.03092780464424627,52.41345404835556,63.63636363636363,2.0659613001431514,0.06741975802985833,88.42240716537071
MU,864.010009765625,7.495866470261388,4.0,7.068008268469488,5.098201264536321,1.3342505644578506,45.84328977417619,74.94913225429873,60.11703999816369,-11.707375838599203,-54.15671022582381,49.335986328125,4.0,1,1,1.0,1.0,1.1283557767783376,-0.19967204280223616,0,US,76.62647462210047,"Micron Technology, Inc.",Technology,-0.11018536584384653,41.75670004123332,33.495815117999214,0.9517241033661905,0.012969786964147634,49.97256053982399
PCT.SI,2.240000009536743,2.1181694255623333,1.6980476406491887,3.0729393173040087,1.3532405408320733,0.916485791697923,54.94504976266874,67.03295791580611,66.19718357155043,25.885597860785293,-45.05495023733126,0.10333334604899089,4.0,1,1,1.0,1.0,1.1022629581497139,-0.15471700795310372,0,SG,76.58094250839694,PC Partner Group Limited,Technology,0.027522908689077363,30.616479032175835,53.40908721458861,1.6929971603245062,0.046177734793778846,83.43207635643716
GNG.AX,5.809999942779541,1.417568966440983,1.333488324407499,0.32026311643117883,0.6282442471929155,0.40677960818072423,77.95273905405269,87.1391009103835,70.94972111685388,41.85124605191909,-22.047260945947315,0.12599999109903973,4.0,1,1,1.0,1.0,1.279838428592751,-0.04597704479356479,0,AU,76.43799469813005,GR Engineering Services Limited,Basic Materials,-0.003430528505701913,7.384509337428118,48.148151418633546,0.8827546578599657,0.06281339851480938,65.52662783594452
HST,24.6200008392334,2.0029188882468234,1.6380767163752836,0.6271780997407109,0.48847164706047264,0.29394046958275744,100.0,100.0,86.32286516080308,146.64115293589603,-0.0,0.3080003102620443,4.0,1,1,1.0,1.0,0.9996369894000905,0.0,0,US,76.31950991015584,"Host Hotels & Resorts, Inc.",Real Estate,0.07136646343194286,5.739213984202439,,1.0288050983629227,0.07618996027060576,85.48061735208479
EOS.AX,10.970000267028809,2.731946783072345,2.017428324554399,0.4311308205274224,2.9733331468370228,0.10696270796548069,70.34483106373482,76.16857978833256,65.24823059600855,52.17747550127716,-29.655168936265184,0.47000001271565756,4.0,1,1,1.0,1.0,1.1473052124554057,-0.10522022330913783,0,AU,75.52553975638679,Electro Optic Systems Holdings Limited,Industrials,-0.014375547687956791,2506.0574118373606,47.101452280007045,1.1753224484090918,0.0845025144200473,72.63395862918134
NUE,254.38999938964844,3.154782894257939,2.237452222011502,1.2278849684884487,0.9380052700607757,0.5126378553258422,80.5425430435167,92.85170660334131,74.79616691503568,61.736553980505924,-19.45745695648329,4.0679982503255205,4.0,1,1,1.0,1.0,0.9616249305903545,-0.03008235254830738,0,US,75.36603506712171,Nucor Corporation,Basic Materials,0.01755999755859383,11.286443971628893,60.14796044699941,0.9838743559889909,0.05462734496630861,76.26038677366206
CCL.AX,4.949999809265137,1.5891739288997593,1.4227834240083634,0.6407378621404373,0.6136974338799359,0.18421052931778625,100.0,100.0,77.46479629974137,129.62943059712885,-0.0,0.04733330408732096,4.0,1,1,1.0,1.0,1.0127822666961588,0.0,0,AU,75.1226149596267,CUSCAL LTD FPO [CCL],Technology,0.031249919285380123,0.9386288880652106,,0.8399662447357342,0.03905168916012558,69.23111690486613
ROST,230.3699951171875,2.4096691450590484,1.8497302966349451,0.5400467717569252,0.5939222044861183,0.0902459080379372,81.28949329622696,88.22867482569417,65.03926966139946,40.72078036215072,-18.71050670377303,3.939997355143229,4.0,1,1,1.0,1.0,1.3455677615330752,-0.018908915666158155,0,US,75.01889570529235,"Ross Stores, Inc.",Consumer Cyclical,-0.005868901891970091,-0.03982551390731772,46.57257583833051,0.8782312183111461,0.019137911545435093,49.89402037809553
STLD,268.5,2.3588505258131263,1.8232866926614697,0.9932131550592925,0.787071742560153,0.48301834125673637,84.38667840653537,94.79555946884511,78.37680169730733,66.31993503309452,-15.61332159346463,4.956001790364583,4.0,1,1,1.0,1.0,0.9649488762852858,-0.030160758242474106,0,US,75.00182817408651,"Steel Dynamics, Inc.",Basic Materials,0.032096891406571126,20.95497277385596,66.66666666666666,0.9449802482410415,0.07030845923345441,79.51643163434684
AMAT,453.010009765625,3.2153074870708234,2.2689463552002582,1.2644247872312837,1.5162237952741973,0.3967271704917674,48.906147822639475,82.96871594087983,54.52880013634592,6.570946183429091,-51.093852177360525,12.724898274739584,4.0,1,1,1.0,1.0,1.211248844134336,-0.09705003240325583,0,US,74.5885113751479,"Applied Materials, Inc.",Technology,0.006554708756685734,8.649054890553149,51.47015434293686,1.1613916085962626,0.00937991634080304,69.5876883153661
SPG,210.30999755859375,1.716728635420076,1.4891568555227748,0.08843922064038054,0.31525438794302074,0.0919114405351309,100.0,80.20230396015657,76.05063604090131,190.70324445718612,-0.0,1.5019989013671875,4.0,1,1,1.0,1.0,1.1250500521632067,0.0,0,US,74.53780962435025,"Simon Property Group, Inc.",Real Estate,0.026353002781595913,0.003959476619192182,77.49485676638221,1.1688863023974756,0.02938230770801953,75.82820479980916
DNL.AX,3.8499999046325684,1.1204294034725797,1.1788709608391534,0.0870381411106084,0.28577872263571047,0.13569315206301336,100.0,92.98246494620525,70.68965021126758,144.7154244614327,-0.0,0.04400002161661784,4.0,1,1,1.0,1.0,1.2878535768230017,0.0,0,AU,74.4576648013208,Dyno Nobel Limited,Basic Materials,0.023936147446166123,0.16123054610140836,68.0,3.7873997093170986,0.05110985828723802,83.24405675151111
SRG.AX,3.819999933242798,2.320157156198324,1.803152494651451,0.13275338092770117,1.0875534785767305,0.4308315174346369,100.0,100.0,89.69072925131142,130.8080671855522,-0.0,0.0713333288828532,4.0,1,1,1.0,1.0,0.8864452541018916,0.0,0,AU,74.37481340626017,SRG Global Limited,Industrials,0.21656044764984972,1725.3196743122996,,2.2038592552074023,0.16331070426735717,98.75325898719242
RDX.AX,3.5,1.4986189026013825,1.3756628747141382,0.07636080822717231,0.6479434589897315,0.1326861156049286,100.0,100.0,74.48979641486584,129.20739305761302,-0.0,0.06600000063578287,4.0,1,1,1.0,1.0,1.0746610852280019,0.0,0,AU,74.24591019407846,Redox Limited,Basic Materials,0.07692307692307687,75.79649595193617,,0.6374365670725264,0.08737132656227575,74.60352953863526
SXE.AX,4.170000076293945,3.890550999894319,2.6203111168509956,2.415438537989423,1.5919231079258087,0.4602079360048943,78.7234258414273,86.84720583720686,55.963309775820846,73.84960894882352,-21.276574158572693,0.08133331934611003,4.0,1,1,1.0,1.0,1.007180137907235,-0.023419181517389642,0,AU,74.23895605640624,Southern Cross Electrical Engineering Limited,Industrials,0.024570000101928224,4.3804787096237705,60.0,0.7587487311465639,0.0332584240807452,67.62477400026123
AWX.SI,9.569999694824219,7.929011441284571,4.0,226.39417216499254,5.010674578442542,2.0727649043821295,48.124986216420965,65.83333383003888,53.2520306292392,-18.65557816897544,-51.875013783579035,0.3719998677571615,4.0,1,1,1.0,1.0,1.0906416645035928,-0.07980768789906456,0,SG,74.22081670306581,AEM Holdings Ltd.,Technology,-0.013402073917233026,-0.00018598344491782873,47.00460444693679,1.3165540076284994,0.047598097492139724,63.722433958670855
AYA.AX,4.789999961853027,5.251438300624292,3.328452451012161,1.8957301200108558,4.8169933235005145,0.4088234786756326,56.756784621610265,41.70980600444995,49.25373187440106,52.64960030048049,-43.243215378389735,0.10533332824707031,4.0,1,1,1.0,1.0,1.0649787467872964,-0.05522686397002563,0,AU,73.92139772394553,Artrya Limited,Healthcare,-0.03232320274288303,0.04972273528490628,30.952402577644975,1.5817090269111556,0.02597827567940314,58.191944326795934
CVW.AX,0.6349999904632568,0.7637343783071285,0.9933088271687486,0.32853958255409954,0.29896902402005665,0.015999984741210893,,,,,,0.0003333330154418945,4.0,1,1,1.0,1.0,1.2792071791255923,-0.007812492724042275,0,AU,73.82144413888601,ClearView Wealth Limited,Financial Services,0.0,0.0,,0.6003117106940462,0.0009753196893882432,41.39520334177023
SLS.AX,1.5499999523162842,3.9648817255953435,2.6589893080861238,3.138572402328489,4.340000152587891,0.5979380480401133,85.29409805383841,92.4938565106964,66.02563181651317,61.35844092819714,-14.705901946161584,0.055333367983500165,4.0,1,1,1.0,1.0,0.843755200229104,-0.06626507019093375,0,AU,73.80683891435866,Solstice Minerals Limited,Basic Materials,0.04377100160607417,2.948877163363844,61.01693134478899,1.9976743590088397,0.05860330141767478,86.58223582206583
IPG.AX,6.079999923706055,2.8051410331773328,2.0555151476840363,1.3108835371441516,1.160362274990884,0.24820723005075385,79.99998996132096,82.94668287379137,47.596155499389624,50.42680645470075,-20.00001003867903,0.14999996821085612,4.0,1,1,1.0,1.0,1.2259423301917094,-0.04251968267425299,0,AU,73.79419777040354,IPD Group Limited,Industrials,0.0218487594299559,58.63586040852785,70.9677320117271,0.2908002923142968,0.032411234108744136,67.10015913456137
O39.SI,23.940000534057617,2.8885510930772527,2.098917794669065,0.3977257338980514,0.4055321853342615,0.17902394146256428,60.402668240336205,75.75921107420524,65.25678591905589,76.41926622726702,-39.597331759663795,0.22200024922688802,4.0,1,1,1.0,1.0,1.067589035002784,-0.024052186550043375,0,SG,73.32560933440688,Oversea-Chinese Banking Corporation Limited,Financial Services,0.03367878634648025,0.7267797964680262,69.89796663114718,1.60785,0.026895941634220932,82.28875255089675
CSCO,121.63999938964844,1.4945350046751493,1.3735378075432494,1.7610023255741116,0.45901087108157035,0.5551771126468623,46.58147095687223,78.53082039875957,54.46265974230792,16.055403183371375,-53.41852904312777,2.740666707356771,4.0,1,1,1.0,1.0,1.321562456690666,-0.06430769700270433,0,US,73.22841814395679,"Cisco Systems, Inc.",Technology,0.010131217731721875,2.8432212060461706,52.91308757990096,0.9676173133224728,0.04958861771268408,70.62061471836336
CAT,904.280029296875,4.656281005421877,3.0187607661574916,0.9394636082243126,1.5945199616028334,0.33059414075031235,54.9359255876717,84.97864186255721,53.23214742326749,40.79334214315987,-45.0640744123283,18.597322591145833,4.0,1,1,1.0,1.0,1.0630135158703178,-0.03849093220871369,0,US,73.05789351735129,Caterpillar Inc.,Industrials,0.03243635966304148,0.33479889302982013,61.65970796498305,1.0536570908558955,0.015339894773980012,71.41373031961145
MGM,47.5099983215332,0.5360948181477082,0.8887395031664832,0.3583130047703228,0.2179609937767648,0.33567609584338487,78.32310359855754,81.09520396888053,77.67856802974663,73.34174510734287,-21.67689640144246,1.2799997965494792,4.0,1,1,1.0,1.0,1.2468181169255208,-0.06273427483385674,0,US,73.02093863201158,MGM Resorts International,Consumer Cyclical,0.08793222609564011,935.6285958475166,68.82352875178253,1.9533132004667517,0.1114243999435387,94.06619862084307
GS,1038.6800537109375,1.9637443312038674,1.6176921312044974,0.11962567765724916,0.5520629182380863,0.2700661156691726,67.88837387802214,83.68321455186286,66.10226716515835,55.320201463223334,-32.111626121977864,20.895939127604166,4.0,1,1,1.0,1.0,1.0836785906681643,-0.04935881271785403,0,US,72.93944064406946,"The Goldman Sachs Group, Inc.",Financial Services,0.017256570726559062,6.81371801606761,55.104293897111404,1.246549571709331,0.03896883295766962,78.44365190481543
MS,211.92999267578125,1.9153125985820394,1.5924905500477318,0.38515051117376153,0.49104313958197365,0.3294372111637147,77.90166937201234,86.28218703355515,70.10351650302695,73.25576343845793,-22.098330627987668,3.354667154947917,4.0,1,1,1.0,1.0,1.0042583118493245,-0.029046646229802686,0,US,72.91339667749426,Morgan Stanley,Financial Services,0.018894195556640625,6.034204931021029,57.47430847933361,1.1482003890172168,0.0447442948029908,78.44289959488012
MYG.AX,3.0199999809265137,2.0996782170418995,1.6884256910102375,0.020115890528731504,1.476105870820172,0.3017241671663695,59.999990463256836,83.33333333333333,55.46218049651578,13.713244440926715,-40.000009536743164,0.08733331362406413,4.0,1,1,1.0,1.0,1.532394000358993,-0.09880638855218982,0,AU,72.88798783460041,Mayfield Group Holdings Limited,Technology,0.006666660308837891,0.9348530564737908,52.08333126372769,0.6136082082592438,0.028188268335978428,57.13822481340653
MAR,392.510009765625,1.3905997478244667,1.319454819618278,0.24297021321700887,0.3643233745283836,0.21459168132286544,100.0,90.34518817934101,78.8884509262909,152.66724205678497,-0.0,4.63953857421875,4.0,1,1,1.0,1.0,0.9837479826073057,0.0,0,US,72.83761351368801,"Marriott International, Inc.",Consumer Cyclical,0.04502130827295292,0.36934716315090144,86.2720454137815,0.9551598308876984,0.05517997356790261,79.8725814549431
BNY,142.38999938964844,2.5261341350334514,1.9103331645868336,0.5672348535394801,0.5031140182769567,0.2406075043180831,78.83109702810195,84.04897804527423,68.36074647268393,89.34920571233776,-21.168902971898056,1.4019978841145833,4.0,1,1,1.0,1.0,0.9618097781220925,-0.011317906085663076,0,US,72.8025926955398,The Bank of New York Mellon Cor,Financial Services,0.02122933995091092,0.4496632759761085,64.42499170879195,0.9668367955185845,0.026538351755392542,70.8050778964326
FRT,122.55999755859375,1.6336746478534163,1.4459394917254114,0.46446160306241224,0.2805543824559862,0.15181746884987501,100.0,92.0253128698006,83.1452706338104,134.38128937615411,-0.0,0.9893325805664063,4.0,1,1,1.0,1.0,0.9923757402776505,0.0,0,US,72.79959726009952,Federal Realty Investment Trust,Real Estate,0.024492187348036376,0.013975487601885921,81.37051649635275,0.9113242851767277,0.03796711276541331,71.61593210703225
STT,161.75,2.341977307061473,1.814506668311195,0.8357941940389657,0.5852852586270529,0.3452637960331244,91.57539670296897,90.04630361763422,66.50592863004783,110.78839654865725,-8.424603297031027,1.8579986572265625,4.0,1,1,1.0,1.0,0.8973413143783514,-0.006144393241167445,0,US,72.66266703644142,State Street Corporation,Financial Services,0.039257264419893856,1.1160860977222755,75.60776268381248,0.815733854773337,0.03761030613074978,73.38635955011334
NTAP,167.0399932861328,0.25087033469462505,0.7851719225464079,1.198252163979743,0.1012051062852799,0.6613457556637323,77.39493091780473,91.27890565174634,76.7457572498498,50.46009810401278,-22.60506908219527,5.871335347493489,4.0,1,1,1.0,1.0,1.4853707141446935,-0.07753483765712033,0,US,72.53974410037438,"NetApp, Inc.",Technology,-0.041597339372763886,2031.2619115946022,37.47841633338042,1.1010579874768829,0.13329181262700374,65.21116016772287
NTRS,170.47000122070312,2.0593559408451165,1.6674438871186963,0.41161098318186085,0.5409183298423987,0.23574349980222653,77.93487808685806,84.47612141534981,65.29380797716358,118.53373120934798,-22.06512191314194,1.6349629720052083,4.0,1,1,1.0,1.0,0.9697402194665401,-0.010391230368126947,0,US,72.5006768265292,Northern Trust Corporation,Financial Services,0.03512663573063057,0.23041269413844473,74.03852860351249,0.9130211413006601,0.02572339930598777,72.24409191873043
CNB.AX,0.6700000166893005,0.5843126160429657,0.9090092317745346,0.37985661767819917,0.5079365004277343,0.4888889654183113,65.2174014450238,78.98551175334391,63.26530215046203,20.289873475913296,-34.78259855497621,0.03600000540415446,4.0,1,1,1.0,1.0,1.4560719513785687,-0.10666664441426599,0,AU,72.45791662457609,Carnaby Resources Limited,Basic Materials,-0.08219178194041366,1.0087620993970579,33.33333333333333,1.1321128699994119,0.05912082167129684,57.38746773424991
CSX,46.9900016784668,1.8703819081795323,1.5691107455412552,0.46570681122373253,0.4162010565469252,0.17982602036061568,99.65829057387405,74.50364233680902,60.938571902358355,151.1176988920761,-0.3417094261259381,0.4650973002115885,4.0,1,1,1.0,1.0,1.0263745826511752,-0.00012622058553035664,0,US,72.42276398271486,CSX Corporation,Industrials,0.03822367258265036,0.06591024741743223,90.23260765422899,0.9936918106944679,0.027650329258330775,76.25355602170448
