symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,momentum_score,market,name
SLS.AX,1.5499999523162842,3.9648817255953435,3.138572402328489,4.340000152587891,0.5979380480401133,85.29409805383841,66.02563181651317,61.35844092819714,-14.705901946161584,4.0,92.4938565106964,0.055333367983500165,1,1,1.0,1.0,3.2384713017364795,97.5560081466395,97.74525316455697,98.00732004880032,96.96611505122144,78.36978131212724,85.33653846153845,74.15506958250498,21.669980119284293,89.1653605015674,82.10793626536007,AU,Solstice Minerals Limited
YUG.AX,0.09700000286102295,2.3238030863940797,9.615135173954464,2.63636357478859,1.4871795092226248,80.00000993410707,78.26086674836387,41.46008107074499,-19.99999006589293,4.0,72.49999555034886,0.001533333957195282,1,1,1.0,1.0,2.1631831875715966,92.79022403258655,98.85284810126582,95.56730378202522,99.05437352245863,75.3479125248509,95.91346153846155,67.47514910536779,24.691848906560637,89.1653605015674,82.09538689057162,AU,YUGOMTSLTD FPO [YUG]
SRG.AX,3.819999933242798,2.320157203941213,0.13275338092770117,1.0875534785767305,0.4308315174346369,100.0,89.69072925131142,130.8080671855522,-0.0,4.0,100.0,0.0713333288828532,1,1,1.0,1.0,2.160794286775765,92.70875763747453,82.91139240506328,87.71858479056527,94.75965327029157,92.42544731610339,99.51923076923077,91.84890656063618,7.614314115308152,89.1653605015674,82.07462748513784,AU,SRG Global Limited
DSM.AX,0.49000000953674316,,0.5320182707390146,,0.8148147780218258,100.0,88.23528896153643,173.73494021125504,-0.0,4.0,100.0,0.012000000476837159,1,1,1.0,1.0,,,90.07120253164557,,98.18754925137904,92.42544731610339,99.27884615384616,96.62027833001989,7.614314115308152,89.1653605015674,81.90899974283852,AU,DESERT MIN FPO [DSM]
SIQ.AX,11.920000076293945,2.05771462006204,1.5929870028779636,0.5609675585596212,0.45365857970211176,100.0,68.82352050201365,244.0722967060811,-0.0,4.0,86.66661580403645,0.12266674041748046,1,1,1.0,1.0,1.9888333676857781,90.34623217922608,95.49050632911393,77.79585197234648,95.11426319936959,92.42544731610339,89.1426282051282,99.3638170974155,7.614314115308152,89.1653605015674,81.82871343506432,AU,Smartgroup Corporation Ltd
BXN.AX,0.0860000029206276,1.9961418733189762,4.461111256735709,1.6923076482214174,0.45762715931083897,94.73686893561755,60.784318595152946,140.22993348772306,-5.263131064382448,4.0,87.13451738637917,0.003933331370353699,1,1,1.0,1.0,1.94848890085296,89.89816700610997,98.18037974683544,92.63928426189509,95.35066981875492,82.98210735586481,77.68429487179486,93.12127236580517,17.05765407554672,89.1653605015674,81.78657666713049,AU,Bioxyne Limited
AHL.AX,1.340000033378601,1.8866027370861287,2.055424353795388,0.9891264942684346,0.26906492965165985,100.0,78.57136775061521,110.24465815097193,-0.0,4.0,100.0,0.004666686058044434,1,1,1.0,1.0,1.876715295119845,88.9613034623218,96.43987341772153,86.09190727938186,91.25295508274232,92.42544731610339,95.95352564102564,87.91252485089464,7.614314115308152,89.1653605015674,81.7574679630074,AU,Adrad Holdings Limited
GW1.AX,0.08100000023841858,1.496398750222014,1.4997908279610024,1.4444443677923826,0.7608695669779255,89.6551768433893,74.46808797328825,95.62841816217544,-10.344823156610694,4.0,91.95402357911858,0.0033333333830038708,1,1,1.0,1.0,1.621040948289672,84.80651731160897,95.21360759493672,91.03294021960147,97.87234042553192,80.71570576540755,93.46955128205127,83.49900596421472,19.324055666003975,89.1653605015674,81.67767608121378,AU,Greenwing Resources Ltd
JGH.AX,0.08900000154972076,1.0136546700275506,42.94594743806995,0.965517298964061,2.5600000089406967,100.0,81.39533715160971,108.02469910840009,-0.0,4.0,94.55554521580666,0.002933334559202194,1,1,1.0,1.0,1.3047313216716485,75.11201629327903,99.7626582278481,85.685237901586,99.72419227738378,92.42544731610339,97.55608974358975,87.31610337972167,7.614314115308152,89.1653605015674,81.59571330626525,AU,Jade Gas Holdings Limited
VFY.AX,3.25,0.9556678485193351,2.8770648181806964,0.6666666666666667,0.9117646522587985,100.0,72.22220971261171,267.13087774964794,-0.0,4.0,90.90908828188985,0.1300000508626302,1,1,1.0,1.0,1.2667364697148082,73.89002036659878,97.42879746835443,80.35786905246034,98.42395587076437,92.42544731610339,92.46794871794873,99.60238568588468,7.614314115308152,89.1653605015674,81.26401101055448,AU,VITRAFY FPO [VFY]
AKN.AX,0.024000000208616257,1.1978321899664466,8.207286636388146,2.1249998981365983,1.0,100.0,55.55555555555556,204.16666666666666,-0.0,4.0,69.44444444444444,0.0013333335518836975,1,1,1.0,1.0,1.425410424644466,79.47046843177189,98.8132911392405,94.2456283041887,98.75886524822694,92.42544731610339,66.98717948717949,98.17097415506957,7.614314115308152,89.1653605015674,80.62794763318401,AU,AuKing Mining Limited
CDA.AX,43.70000076293945,2.7096748096863648,0.2486102471052302,1.2119422709428682,0.19594963513997965,95.33469517243513,71.10874330496033,103.28832283334822,-4.665304827564862,4.0,84.98987648016174,0.6626663208007812,1,1,1.0,1.0,2.4160188943665277,94.5010183299389,86.07594936708861,89.10126067507117,87.86446020488575,83.220675944334,91.34615384615384,85.84493041749502,16.819085487077533,89.1653605015674,80.4376549748458,AU,Codan Limited
SKS.AX,8.600000381469727,6.351105814924763,13.070156318811456,3.771159405803102,0.9589978685704237,53.65857700731742,62.460583814570676,8.668785755315175,-46.34142299268258,4.0,63.61790337592015,0.24399986267089843,1,1,1.0,1.0,4.0,99.38900203665987,99.16930379746836,97.43798291988614,98.54215918045706,59.84095427435388,80.12820512820514,58.489065606361834,40.19880715705765,89.1653605015674,80.26231562244637,AU,SKS Technologies Group Limited
EIQ.AX,1.2899999618530273,4.434230118170479,19.043976704541734,3.6363635747885894,0.767123189243599,70.2702667871647,67.532466728222,-10.903464205771906,-29.729733212835296,4.0,77.80939873235644,0.05999999841054281,1,1,1.0,1.0,3.546003638019934,97.92260692464359,99.36708860759494,97.07198047986986,97.9117415287628,69.80119284294236,87.82051282051282,52.92246520874752,30.238568588469185,89.1653605015674,80.24683527812338,AU,Echo IQ Limited
CCL.AX,4.949999809265137,1.5891741065775749,0.6407378621404373,0.6136974338799359,0.18421052931778625,100.0,77.46479629974137,129.62943059712885,-0.0,4.0,100.0,0.04733330408732096,1,1,1.0,1.0,1.6818303800655316,86.23217922606925,91.3370253164557,79.05652704351363,87.03703703703704,92.42544731610339,95.63301282051282,91.65009940357854,7.614314115308152,89.1653605015674,80.01677808668289,AU,CUSCAL LTD FPO [CCL]
BCM.AX,0.041999999433755875,2.4007424438881797,0.07750385018647094,2.6842106604675218,0.16666670116009685,100.0,69.99999441206442,100.47846332763378,-0.0,4.0,70.370364238205,0.0015333332121372223,1,1,1.0,1.0,2.21359635769558,93.15682281059064,80.14240506329115,95.68930459536396,86.24901497241922,92.42544731610339,90.18429487179486,84.89065606361828,7.614314115308152,89.1653605015674,79.94640225667301,AU,Brazilian Critical Minerals Limited
CBL.AX,0.07900000363588333,1.0931331220127698,0.036713749195807346,1.193548542155686,0.33898310435636714,100.0,73.6842151700296,309.10654780175753,-0.0,4.0,88.88888888888886,0.002533333251873652,1,1,1.0,1.0,1.3568081891114234,77.4745417515275,77.72943037974683,88.85725904839366,93.14420803782507,92.42544731610339,93.10897435897436,99.76143141153081,7.614314115308152,89.1653605015674,79.92010743566412,AU,Control Bionics Limited
TOK.AX,1.649999976158142,1.3419686744602568,0.09085338504996396,0.7844311950017757,0.24999993226745176,100.0,75.51021599760219,214.0000552336572,-0.0,4.0,100.0,0.03666665554046631,1,1,1.0,1.0,1.519853338525266,81.67006109979633,81.28955696202532,82.7165514436763,90.70133963750985,92.42544731610339,94.35096153846155,98.52882703777335,7.614314115308152,89.1653605015674,79.82915773913572,AU,Tolu Minerals Ltd
KOV.AX,20.399999618530273,2.1142121021638216,0.12636308281854597,0.5768584451447012,0.275797367763422,100.0,90.37325186322404,103.11166709618304,-0.0,4.0,99.12280221434946,0.3573333740234375,1,1,1.0,1.0,2.0258523560103456,90.95723014256619,82.75316455696202,78.12118747458317,91.44996059889678,92.42544731610339,99.55929487179486,85.76540755467197,7.614314115308152,89.1653605015674,79.75681857027266,AU,Korvest Ltd
FTI.AX,0.7450000047683716,5.606753230293504,18.626505552548036,7.599999403953577,0.655555610009183,57.407410269084025,58.947364590505494,7.089391366571386,-42.592589730915975,4.0,69.1357997437295,0.035666672388712566,1,1,1.0,1.0,4.0,99.38900203665987,99.32753164556962,99.38999593330622,97.32072498029945,62.385685884691846,73.91826923076923,57.89264413518887,37.65407554671968,89.1653605015674,79.60480998830802,AU,FORTIFAI FPO [FTI]
SXE.AX,4.170000076293945,3.8905506443005327,2.415438537989423,1.5919229121175658,0.4602079360048943,78.7234258414273,55.963309775820846,73.84960894882352,-21.276574158572693,4.0,86.84720583720684,0.08133331934611003,1,1,1.0,1.0,3.1897671590341923,97.39307535641548,96.79588607594937,92.11061407076048,95.50827423167848,74.59244532803181,67.82852564102564,77.45526838966202,25.44731610337972,89.1653605015674,79.58852952205227,AU,Southern Cross Electrical Engineering Limited
CYQ.AX,0.004999999888241291,0.7681776439547312,2.1309832848045946,1.4999998253770257,0.24999991268851285,,,,,1.0,,0.0,0,0,1.0,0.0,1.14388678800255,69.32790224032587,96.47943037974683,91.35827572183814,90.62253743104807,,,,,49.510188087774296,79.45966677214665,AU,Cycliq Group Limited
ANX.AX,0.03700000047683716,2.107466224795551,1.8483975294903177,2.7499997380655383,0.6086956697792547,100.0,55.55555325599497,78.7878883662193,-0.0,4.0,94.44443409641754,0.0013333340485890707,1,1,1.0,1.0,2.0214322376927703,90.91649694501018,96.12341772151899,95.83163887759252,97.04491725768321,92.42544731610339,66.74679487179486,79.12524850894633,7.614314115308152,89.1653605015674,79.44373734616946,AU,Anax Metals Limited
FLC.AX,0.0949999988079071,1.4232107508719691,0.0018776030540483381,1.1891891674197792,0.2337662249697985,100.0,80.00001192093322,156.08101941243416,-0.0,4.0,97.22223601960002,0.0019999995827674867,1,1,1.0,1.0,1.5730857900658624,83.42158859470469,70.9256329113924,88.77592517283448,89.95271867612293,92.42544731610339,96.8349358974359,95.14910536779324,7.614314115308152,89.1653605015674,79.3627809503625,AU,Fluence Corporation Limited
EDU.AX,0.9599999785423279,2.550483554883907,1.352119577755057,1.9704967072385409,0.47692309808449007,63.41463698296964,63.76811268699663,25.301183015863167,-36.58536301703036,4.0,73.17074541768659,0.02333333094914754,1,1,1.0,1.0,2.3117116051976243,94.05295315682281,94.77848101265823,93.73729158194388,95.74468085106383,65.72564612326045,82.37179487179486,63.30019880715706,34.314115308151095,89.1653605015674,79.24339135715773,AU,EDU Holdings Limited
AAI.AX,109.30999755859375,2.155315367583677,0.26805223378174037,0.992323194204126,0.2532340086592446,74.8834052009502,75.58139594396626,61.36717286892186,-25.116594799049807,4.0,88.3624106456462,3.173333231608073,1,1,1.0,1.0,2.0527845527397153,91.4867617107943,86.5506329113924,86.13257421716145,90.89834515366431,72.20675944333996,94.43108974358975,74.1948310139165,27.833001988071572,89.1653605015674,79.21103963149974,AU,Alcoa Corporation
HCH.AX,2.0,2.9506225010617912,0.022634738012841164,2.1504424405327622,0.24999998137354873,82.60870917307871,70.50360020726984,69.0246592104124,-17.3912908269213,4.0,93.47826593990449,0.04933331807454427,1,1,1.0,1.0,2.5738956605875334,95.4378818737271,76.22626582278481,94.34729564863765,90.74074074074075,76.6600397614314,90.6650641025641,75.98409542743538,23.379721669980118,89.1653605015674,79.17849617209653,AU,Hot Chili Limited
WBT.AX,7.550000190734863,1.5815543065042605,0.1503799101519965,1.4,0.5599173456013153,84.15300688834297,64.15584473490085,94.78207936647465,-15.846993111657028,4.0,69.39890026928707,0.2793333689371745,1,1,1.0,1.0,1.6768376391599917,86.10997963340122,83.38607594936708,90.6669377795852,96.61150512214341,77.57455268389663,82.8926282051282,83.3399602385686,22.46520874751491,89.1653605015674,79.13468987346363,AU,Weebit Nano Limited
EUR.AX,0.4449999928474426,5.104359293207832,6.08375209527168,10.09756098890645,0.7450980437988963,59.99998807907389,57.89473353991039,-2.011515957890513,-40.00001192092611,4.0,69.99998609225287,0.012666672468185425,1,1,1.0,1.0,3.9850940750409785,98.69653767820775,98.57594936708861,99.55266368442456,97.75413711583924,63.77733598409543,71.7548076923077,55.50695825049702,36.262425447316105,89.1653605015674,79.00513063570487,AU,European Lithium Limited
GNP.AX,10.079999923706055,4.072906977856987,1.6243590866079916,1.754800533248559,0.30768356635191507,75.32462063601369,55.62913719067977,63.99100704263944,-24.675379363986305,4.0,66.23371529824806,0.201333491007487,1,1,1.0,1.0,3.3092529614399684,97.59674134419552,95.60917721518987,92.92395282635218,92.35618597320725,73.47912524850895,67.34775641025641,74.87077534791253,26.560636182902584,89.1653605015674,78.87885678334364,AU,GenusPlus Group Ltd
AII.AX,27.81999969482422,5.039723748971131,1.018561684287218,4.194286745032673,0.014217987069247151,80.2547667526796,67.97752186931524,59.86711468113483,-19.745233247320396,4.0,86.56990164859762,0.7933336893717448,1,1,1.0,1.0,3.9427427636473142,98.57433808553971,93.5126582278481,97.72265148434323,68.28211189913318,75.62624254473161,88.30128205128204,73.75745526838966,24.41351888667992,89.1653605015674,78.81729099439055,AU,Almonty Industries Inc.
DBI.AX,5.71999979019165,1.4249319717348272,0.3453052987586329,0.35677094550127864,0.19623698751579344,100.0,75.70482083615464,201.14999936197262,-0.0,4.0,95.49979579966089,0.07310622533162435,1,1,1.0,1.0,1.5742135899722611,83.4623217922607,87.69778481012658,68.03578690524603,87.90386130811663,92.42544731610339,94.63141025641025,97.9324055666004,7.614314115308152,89.1653605015674,78.76318806352661,AU,Dalrymple Bay Infrastructure Limited
EOS.AX,10.970000267028809,2.731946783072345,0.4311308205274224,2.9733331468370228,0.10696270796548069,70.34483106373482,65.24823059600855,52.17747550127716,-29.655168936265184,4.0,76.16857978833256,0.47000001271565756,1,1,1.0,1.0,2.4306122159105805,94.62321792260693,89.04272151898735,96.1366409109394,80.77226162332545,69.86083499005964,84.3349358974359,71.65009940357852,30.178926441351887,89.1653605015674,78.41833324553916,AU,Electro Optic Systems Holdings Limited
BSL.AX,33.189998626708984,1.3409871840542469,0.1714292176832928,0.4372681309696822,0.22562772231229533,96.50865013061288,80.09866764794735,129.14913719298767,-3.4913498693871183,4.0,93.43304813492163,0.4459999084472656,1,1,1.0,1.0,1.5192102340800924,81.62932790224032,84.17721518987342,72.50915006100041,89.59810874704492,83.65805168986084,96.9150641025641,91.53081510934393,16.381709741550697,89.1653605015674,78.39608922722735,AU,BlueScope Steel Limited
OKJ.AX,0.06800000369548798,3.6993243410103056,-0.00042115325403328606,3.857142971182353,-0.01449267537722343,,,,,3.0,,0.0,0,1,1.0,1.0,3.0644694638891563,97.06720977596741,64.16139240506328,97.55998373322488,59.25925925925925,,,,,73.31504702194357,78.27257843909167,AU,Oakajee Corporation Limited
DUR.AX,2.690000057220459,1.4982783173291672,0.503191356302962,0.6853072230632578,0.1680715915908455,100.0,63.41463698296964,127.00738378597494,-0.0,4.0,100.0,0.061333322525024415,1,1,1.0,1.0,1.6222725018068638,84.84725050916498,89.6756329113924,80.72387149247662,86.3672182821119,92.42544731610339,82.01121794871796,91.13320079522863,7.614314115308152,89.1653605015674,78.21816820800794,AU,Duratec Limited
CLV.AX,0.9599999785423279,2.310206595469964,0.753335484397274,1.4127724230616447,0.24365682878503114,75.75756590556963,55.31914353964318,89.00340797206522,-24.24243409443036,4.0,64.64646683579936,0.03333333333333333,1,1,1.0,1.0,2.15427432437893,92.62729124236253,92.04905063291139,90.84993899959332,90.42553191489363,73.558648111332,66.42628205128204,82.14711729622266,26.481113320079526,89.1653605015674,78.19225934113827,AU,Clover Corporation Limited
RDX.AX,3.5,1.4986189026013825,0.07636080822717231,0.6479434589897315,0.1326861156049286,100.0,74.48979641486584,129.20739305761302,-0.0,4.0,100.0,0.06600000063578287,1,1,1.0,1.0,1.622495664357594,84.88798370672099,80.0632911392405,79.99186661244408,83.13632781717888,92.42544731610339,93.50961538461539,91.57057654075547,7.614314115308152,89.1653605015674,78.04053145932602,AU,Redox Limited
MAH.AX,0.925000011920929,3.492888428876177,1.1839104665166147,1.7263171060366247,0.46674959290626217,48.38709801466505,59.649127209947494,0.578279779040489,-51.61290198533495,4.0,59.13979073510357,0.01933332681655884,1,1,1.0,1.0,2.929205938210305,96.74134419551935,94.18512658227847,92.80195201301342,95.58707643814027,53.83697813121272,75.44070512820514,56.461232604373755,46.20278330019881,89.1653605015674,77.8247287660566,AU,Macmahon Holdings Limited
AYA.AX,4.789999961853027,5.251438300624292,1.8957301200108558,4.8169933235005145,0.4088234786756326,56.756784621610265,49.25373187440106,52.64960030048049,-43.243215378389735,4.0,41.70980600444995,0.10533332824707031,1,1,1.0,1.0,4.0,99.38900203665987,96.24208860759494,98.3733224888166,94.32624113475178,61.59045725646123,50.480769230769226,71.84890656063618,38.4493041749503,89.1653605015674,77.76282799913417,AU,Artrya Limited
